Car ID,Brand,Year,Engine Size,Fuel Type,Transmission,Mileage,Condition,Price,Model,Car Age,Price Range,Mileage Range
927,Audi,2017,0.0,Electric,Automatic,99143.0,Used,45274.04,A3,9,Mid,Medium
928,Tesla,2017,0.0,Electric,Automatic,24578.0,Used,57879.27,Model 3,9,Upper Mid,Low
929,Audi,2002,2.7,Diesel,Manual,74779.0,Like New,25255.35,A4,24,Mid,Medium
930,Audi,2022,0.0,Electric,Automatic,140668.0,Used,70370.49,A3,4,Upper Mid,High
931,Audi,2004,3.6,Hybrid,Manual,72534.0,Used,96173.37,Q7,22,Premium,Medium
932,Honda,2023,1.8,Petrol,Manual,272273.0,Used,48550.46,CR-V,3,Mid,Very High
934,Ford,2018,5.0,Petrol,Manual,273740.0,Used,27782.11,Fiesta,8,Mid,Very High
935,Toyota,2018,4.8,Diesel,Automatic,65355.0,Used,89727.46,RAV4,8,Premium,Medium
936,Audi,2020,1.8,Hybrid,Manual,12974.0,Used,97261.57,Q5,6,Premium,Low
937,Mercedes,2011,1.7,Petrol,Manual,197745.0,Used,79698.2,C-Class,15,Premium,High
938,Toyota,2008,2.3,Diesel,Automatic,251366.0,Used,56563.48,RAV4,18,Upper Mid,Very High
939,Mercedes,2000,2.8,Hybrid,Automatic,74442.0,Used,95895.7,GLA,26,Premium,Medium
940,Toyota,2017,3.0,Diesel,Manual,152890.0,Used,19615.76,Prius,9,Budget,High
942,Audi,2003,1.3,Diesel,Automatic,133726.0,Used,56072.54,A4,23,Upper Mid,High
943,Audi,2009,0.0,Electric,Automatic,33758.0,Used,51732.06,Q7,17,Upper Mid,Low
944,BMW,2006,3.0,Hybrid,Automatic,286348.0,Used,81229.74,5 Series,20,Premium,Very High
945,Mercedes,2021,4.5,Diesel,Manual,127309.0,Used,68688.27,C-Class,5,Upper Mid,High
946,Toyota,2022,2.0,Petrol,Automatic,166000.0,Used,17032.55,RAV4,4,Budget,High
947,Toyota,2000,4.2,Hybrid,Automatic,184681.0,Used,37912.87,Camry,26,Mid,High
948,Honda,2016,0.0,Electric,Automatic,30552.0,Used,37212.3,Civic,10,Mid,Low
949,BMW,2023,5.4,Hybrid,Manual,147278.0,Used,58735.06,X3,3,Upper Mid,High
950,Tesla,2020,0.0,Electric,Automatic,34831.0,Used,32688.55,Model Y,6,Mid,Low
951,Tesla,2020,0.0,Electric,Automatic,43563.0,Like New,16140.82,Model Y,6,Budget,Low
952,Honda,2008,2.1,Diesel,Manual,18361.0,Used,67099.85,Civic,18,Upper Mid,Low
953,Honda,2006,3.1,Diesel,Automatic,74469.0,Like New,85848.51,CR-V,20,Premium,Medium
954,Honda,2021,2.2,Petrol,Automatic,25816.0,Used,93502.77,Fit,5,Premium,Low
955,Mercedes,2016,0.0,Electric,Automatic,257422.0,Used,97394.95,E-Class,10,Premium,Very High
956,Mercedes,2016,5.1,Petrol,Manual,146691.0,Used,79206.1,GLC,10,Premium,High
957,Ford,2001,4.4,Diesel,Manual,234295.0,Used,18271.73,Focus,25,Budget,Very High
958,Ford,2005,0.0,Electric,Automatic,92479.0,Like New,86045.62,Explorer,21,Premium,Medium
959,Honda,2013,3.0,Petrol,Automatic,26819.0,Like New,42996.21,CR-V,13,Mid,Low
960,BMW,2005,1.8,Petrol,Manual,8798.0,Used,74341.57,5 Series,21,Upper Mid,Low
961,Toyota,2001,4.7,Petrol,Manual,156215.0,Used,55470.46,RAV4,25,Upper Mid,High
962,Mercedes,2000,2.8,Petrol,Automatic,243942.0,Used,83717.58,GLC,26,Premium,Very High
963,BMW,2009,4.4,Petrol,Automatic,230259.0,Used,45423.04,5 Series,17,Mid,Very High
964,Audi,2020,0.0,Electric,Automatic,129544.0,Used,10870.41,Q5,6,Budget,High
965,Mercedes,2004,1.4,Petrol,Automatic,152254.0,Used,57898.25,GLA,22,Upper Mid,High
966,Mercedes,2001,0.0,Electric,Automatic,253800.0,Used,21272.6,C-Class,25,Budget,Very High
967,Ford,2021,1.8,Petrol,Automatic,9415.0,Used,96724.18,Focus,5,Premium,Low
968,Toyota,2015,5.9,Diesel,Automatic,87638.0,Like New,55061.49,Camry,11,Upper Mid,Medium
969,Toyota,2001,5.9,Diesel,Automatic,18452.0,Used,57588.09,RAV4,25,Upper Mid,Low
970,Tesla,2020,0.0,Electric,Automatic,195457.0,Used,91190.24,Model Y,6,Premium,High
971,Tesla,2020,0.0,Electric,Automatic,110205.0,Like New,64335.6,Model Y,6,Upper Mid,High
972,Tesla,2017,0.0,Electric,Automatic,18170.0,Like New,33759.29,Model 3,9,Mid,Low
973,Tesla,2020,0.0,Electric,Automatic,16259.0,Used,33128.99,Model Y,6,Mid,Low
974,Audi,2018,2.4,Petrol,Automatic,284243.0,Used,52649.97,Q5,8,Upper Mid,Very High
975,Audi,2006,0.0,Electric,Automatic,140721.0,Used,87327.78,A4,20,Premium,High
976,Mercedes,2021,4.1,Hybrid,Automatic,129394.0,Used,80499.29,GLA,5,Premium,High
977,Honda,2011,3.1,Petrol,Manual,172109.0,Used,96460.36,Fit,15,Premium,High
978,Ford,2023,3.1,Diesel,Manual,273949.0,Used,11829.18,Focus,3,Budget,Very High
979,Ford,2014,0.0,Electric,Automatic,254599.0,Used,30490.98,Focus,12,Mid,Very High
981,Mercedes,2005,5.3,Diesel,Automatic,74280.0,Used,76352.52,C-Class,21,Premium,Medium
982,BMW,2009,2.0,Petrol,Manual,177125.0,Used,18379.2,X3,17,Budget,High
983,Honda,2002,0.0,Electric,Automatic,97841.0,Like New,14489.2,Fit,24,Budget,Medium
984,Mercedes,2018,4.4,Hybrid,Manual,124726.0,Used,58358.86,E-Class,8,Upper Mid,High
985,Honda,2016,5.1,Diesel,Automatic,76215.0,Used,44091.05,Fit,10,Mid,Medium
986,Honda,2006,3.8,Petrol,Automatic,112909.0,Used,72934.63,Fit,20,Upper Mid,High
987,Honda,2020,4.9,Petrol,Manual,273129.0,Used,51266.46,Fit,6,Upper Mid,Very High
988,Mercedes,2019,1.1,Hybrid,Manual,274535.0,Used,45406.79,C-Class,7,Mid,Very High
990,Ford,2013,1.2,Diesel,Manual,261968.0,Used,87828.26,Explorer,13,Premium,Very High
991,Ford,2019,5.4,Petrol,Manual,183000.0,Used,42546.44,Fiesta,7,Mid,High
992,Tesla,2021,0.0,Electric,Automatic,296508.0,Used,36672.73,Model X,5,Mid,Very High
993,Honda,2014,0.0,Electric,Automatic,249072.0,Used,37160.83,CR-V,12,Mid,Very High
995,Toyota,2007,0.0,Electric,Automatic,42923.0,Used,86765.44,RAV4,19,Premium,Low
996,Mercedes,2020,2.3,Hybrid,Automatic,186968.0,Used,18929.93,E-Class,6,Budget,High
997,Toyota,2014,5.3,Petrol,Automatic,165912.0,Used,91318.02,Corolla,12,Premium,High
998,Tesla,2021,0.0,Electric,Automatic,173327.0,Used,31929.43,Model Y,5,Mid,High
1000,Mercedes,2013,5.9,Petrol,Automatic,230314.0,Used,80127.96,GLA,13,Premium,Very High
1001,Tesla,2012,0.0,Electric,Automatic,295673.0,Used,60288.81,Model S,14,Upper Mid,Very High
1002,Honda,2007,5.2,Diesel,Automatic,144013.0,Used,68599.65,Accord,19,Upper Mid,High
1003,Ford,2016,2.6,Diesel,Automatic,1669.0,Used,35955.19,Fiesta,10,Mid,Low
1004,Toyota,2001,4.4,Hybrid,Manual,216854.0,Used,59551.72,RAV4,25,Upper Mid,Very High
1005,Audi,2023,4.0,Petrol,Automatic,55786.0,Like New,32778.28,A4,3,Mid,Medium
1006,Audi,2002,0.0,Electric,Automatic,182155.0,Used,43215.92,Q7,24,Mid,High
1007,BMW,2007,0.0,Electric,Automatic,20323.0,Like New,77642.94,X5,19,Premium,Low
1008,Honda,2011,3.9,Hybrid,Automatic,230502.0,Used,28173.59,CR-V,15,Mid,Very High
1009,Toyota,2000,3.1,Diesel,Manual,257249.0,Used,84690.37,Prius,26,Premium,Very High
1010,Honda,2009,2.4,Petrol,Automatic,6021.0,Used,40708.87,CR-V,17,Mid,Low
1011,Toyota,2019,4.8,Petrol,Manual,113415.0,Like New,55556.15,Corolla,7,Upper Mid,High
1013,BMW,2005,0.0,Electric,Automatic,7904.0,Used,69719.28,3 Series,21,Upper Mid,Low
1014,Audi,2006,2.2,Petrol,Manual,64033.0,Like New,66332.39,A4,20,Upper Mid,Medium
1015,Honda,2019,4.1,Hybrid,Manual,231659.0,Used,72602.73,Fit,7,Upper Mid,Very High
1016,Mercedes,2022,0.0,Electric,Automatic,120035.0,Used,92220.58,GLC,4,Premium,High
1017,Audi,2017,2.1,Hybrid,Automatic,220859.0,Used,28608.8,A3,9,Mid,Very High
1020,Mercedes,2004,4.0,Hybrid,Manual,231853.0,Used,6126.25,GLA,22,Budget,Very High
1021,Ford,2018,5.2,Hybrid,Manual,265237.0,Used,16903.59,Explorer,8,Budget,Very High
1022,Ford,2010,1.2,Diesel,Automatic,287062.0,Used,35874.23,Fiesta,16,Mid,Very High
1023,Ford,2023,4.7,Hybrid,Automatic,193708.0,Used,58675.0,Fiesta,3,Upper Mid,High
1024,Ford,2011,0.0,Electric,Automatic,189878.0,Used,88740.1,Fiesta,15,Premium,High
1025,Tesla,2020,0.0,Electric,Automatic,140466.0,Like New,80155.84,Model Y,6,Premium,High
1026,Toyota,2007,5.6,Petrol,Automatic,124501.0,Used,57566.7,RAV4,19,Upper Mid,High
1027,Tesla,2023,0.0,Electric,Automatic,260228.0,Used,12017.69,Model S,3,Budget,Very High
1028,Tesla,2015,0.0,Electric,Automatic,92510.0,Used,32161.1,Model X,11,Mid,Medium
1029,Tesla,2020,0.0,Electric,Automatic,93708.0,Like New,39837.32,Model Y,6,Mid,Medium
1030,Ford,2004,1.4,Hybrid,Manual,97819.0,Like New,64063.13,Fiesta,22,Upper Mid,Medium
1031,Mercedes,2020,2.3,Petrol,Manual,235603.0,Used,11167.74,GLC,6,Budget,Very High
1032,BMW,2007,1.1,Hybrid,Manual,36303.0,Used,55368.39,5 Series,19,Upper Mid,Low
1033,BMW,2022,4.2,Petrol,Automatic,27453.0,Used,90639.13,3 Series,4,Premium,Low
1034,Toyota,2008,3.1,Diesel,Manual,199521.0,Used,72016.11,Corolla,18,Upper Mid,High
1036,Ford,2014,0.0,Electric,Automatic,222787.0,Used,69759.19,Fiesta,12,Upper Mid,Very High
1038,Audi,2013,4.3,Petrol,Automatic,189060.0,Used,15495.96,A4,13,Budget,High
1039,Honda,2007,5.8,Diesel,Manual,94655.0,Like New,83801.61,Accord,19,Premium,Medium
1040,Audi,2017,1.3,Petrol,Automatic,277169.0,Used,71072.92,A4,9,Upper Mid,Very High
1041,Honda,2009,5.5,Hybrid,Manual,269289.0,Used,59630.85,Accord,17,Upper Mid,Very High
1043,Ford,2005,3.8,Petrol,Manual,186869.0,Used,62317.77,Explorer,21,Upper Mid,High
1044,Audi,2011,3.5,Diesel,Manual,73230.0,Used,7975.57,Q7,15,Budget,Medium
1045,Audi,2001,0.0,Electric,Automatic,155002.0,Used,16289.72,Q5,25,Budget,High
1046,Honda,2006,1.4,Hybrid,Automatic,108138.0,Used,34629.56,Accord,20,Mid,High
1047,BMW,2015,4.0,Diesel,Automatic,207097.0,Used,47155.14,X3,11,Mid,Very High
1049,Audi,2012,5.6,Petrol,Automatic,62040.0,Used,16394.32,A4,14,Budget,Medium
1050,Mercedes,2002,0.0,Electric,Automatic,108668.0,Used,73959.9,E-Class,24,Upper Mid,High
1052,Mercedes,2010,4.6,Petrol,Manual,56815.0,Like New,55705.49,E-Class,16,Upper Mid,Medium
1053,Toyota,2007,2.5,Diesel,Manual,216741.0,Used,47981.28,Corolla,19,Mid,Very High
1054,Audi,2005,3.6,Petrol,Manual,112789.0,Like New,97771.6,A3,21,Premium,High
1055,Toyota,2000,4.5,Diesel,Automatic,219478.0,Used,9731.03,Prius,26,Budget,Very High
1056,BMW,2000,0.0,Electric,Automatic,167644.0,Used,22159.58,X5,26,Budget,High
1057,Honda,2022,0.0,Electric,Automatic,185102.0,Used,66513.24,Accord,4,Upper Mid,High
1058,Mercedes,2007,4.4,Petrol,Automatic,244533.0,Used,17954.74,E-Class,19,Budget,Very High
1060,Toyota,2015,5.7,Petrol,Manual,233308.0,Used,58937.32,Camry,11,Upper Mid,Very High
1061,Mercedes,2010,2.5,Diesel,Manual,160275.0,Used,97245.49,C-Class,16,Premium,High
1063,Audi,2003,2.4,Diesel,Manual,5608.0,Like New,94827.57,Q7,23,Premium,Low
1064,Ford,2005,0.0,Electric,Automatic,45667.0,Like New,15792.23,Explorer,21,Budget,Low
1066,Honda,2021,0.0,Electric,Automatic,234907.0,Used,17263.61,CR-V,5,Budget,Very High
1067,Toyota,2018,4.0,Diesel,Manual,57560.0,Used,65128.56,Prius,8,Upper Mid,Medium
1068,Tesla,2015,0.0,Electric,Automatic,214601.0,Used,73407.43,Model X,11,Upper Mid,Very High
1069,Toyota,2011,4.6,Hybrid,Automatic,159487.0,Used,20281.08,RAV4,15,Budget,High
1070,Mercedes,2010,0.0,Electric,Automatic,184286.0,Used,65102.64,C-Class,16,Upper Mid,High
1071,Tesla,2020,0.0,Electric,Automatic,280141.0,Used,9983.75,Model Y,6,Budget,Very High
1072,Mercedes,2022,3.8,Petrol,Manual,121266.0,Used,32860.28,GLC,4,Mid,High
1073,Ford,2015,2.7,Diesel,Automatic,3679.0,Like New,92510.06,Explorer,11,Premium,Low
1074,Tesla,2012,0.0,Electric,Automatic,40308.0,Used,21314.46,Model S,14,Budget,Low
1075,Audi,2012,1.5,Petrol,Automatic,206096.0,Used,11200.65,Q7,14,Budget,Very High
1076,Toyota,2022,5.2,Diesel,Manual,170914.0,Used,47149.43,RAV4,4,Mid,High
1077,Honda,2020,5.6,Hybrid,Automatic,5695.0,Used,85808.73,Civic,6,Premium,Low
1078,BMW,2020,4.2,Hybrid,Manual,226812.0,Used,12283.88,X3,6,Budget,Very High
1080,Toyota,2001,3.0,Diesel,Automatic,23382.0,Used,90478.61,Corolla,25,Premium,Low
1082,Audi,2005,4.9,Hybrid,Manual,193295.0,Used,34513.51,A4,21,Mid,High
1083,BMW,2022,1.6,Petrol,Automatic,133438.0,Used,78949.96,3 Series,4,Premium,High
1086,Tesla,2020,0.0,Electric,Automatic,221968.0,Used,15601.56,Model Y,6,Budget,Very High
1087,Mercedes,2003,2.3,Petrol,Manual,113831.0,Used,92452.65,E-Class,23,Premium,High
1088,Mercedes,2019,0.0,Electric,Automatic,61836.0,Used,93816.62,C-Class,7,Premium,Medium
1089,Honda,2001,3.7,Hybrid,Automatic,294067.0,Used,19754.74,Fit,25,Budget,Very High
1090,BMW,2004,5.3,Hybrid,Manual,255033.0,Used,8218.17,3 Series,22,Budget,Very High
1092,Mercedes,2008,3.8,Diesel,Automatic,283083.0,Used,50813.9,GLC,18,Upper Mid,Very High
1093,Honda,2019,3.6,Diesel,Manual,243772.0,Used,59347.16,Fit,7,Upper Mid,Very High
1094,Audi,2005,1.4,Petrol,Automatic,18800.0,Used,63510.95,A3,21,Upper Mid,Low
1095,Honda,2017,3.7,Diesel,Automatic,56440.0,Used,80018.5,Accord,9,Premium,Medium
1096,Mercedes,2005,2.9,Petrol,Manual,127521.0,Like New,82138.86,GLA,21,Premium,High
1097,Ford,2018,4.0,Hybrid,Manual,121327.0,Used,23422.9,Mustang,8,Budget,High
1098,Ford,2011,0.0,Electric,Automatic,49648.0,Used,27480.49,Fiesta,15,Mid,Low
1099,Tesla,2015,0.0,Electric,Automatic,291908.0,Used,88299.14,Model X,11,Premium,Very High
1100,Ford,2001,1.5,Hybrid,Manual,294614.0,Used,82854.17,Mustang,25,Premium,Very High
1101,Tesla,2014,0.0,Electric,Automatic,256160.0,Used,63673.84,Model S,12,Upper Mid,Very High
1102,Tesla,2012,0.0,Electric,Automatic,169573.0,Used,99496.42,Model S,14,Premium,High
1103,Mercedes,2011,1.9,Diesel,Automatic,57207.0,Used,74842.47,GLA,15,Upper Mid,Medium
1105,Tesla,2020,0.0,Electric,Automatic,134288.0,Like New,85431.19,Model S,6,Premium,High
1106,BMW,2023,3.7,Diesel,Automatic,153144.0,Used,44399.6,5 Series,3,Mid,High
1107,Audi,2001,5.4,Petrol,Automatic,93778.0,Used,8434.5,Q7,25,Budget,Medium
1108,Honda,2021,6.0,Hybrid,Automatic,130016.0,Used,35535.02,Fit,5,Mid,High
1109,Honda,2002,0.0,Electric,Automatic,124288.0,Used,77537.37,Fit,24,Premium,High
1110,Mercedes,2011,0.0,Electric,Automatic,168204.0,Used,96219.59,GLC,15,Premium,High
1111,Ford,2015,0.0,Electric,Automatic,110573.0,Used,31232.96,Mustang,11,Mid,High
1112,Ford,2020,0.0,Electric,Automatic,120730.0,Used,28419.05,Explorer,6,Mid,High
1113,Tesla,2023,0.0,Electric,Automatic,64186.0,Used,58543.58,Model Y,3,Upper Mid,Medium
1114,Toyota,2000,4.4,Petrol,Manual,267104.0,Used,82109.97,Camry,26,Premium,Very High
1116,Audi,2002,0.0,Electric,Automatic,237677.0,Used,58196.1,A3,24,Upper Mid,Very High
1117,BMW,2019,1.7,Hybrid,Manual,257506.0,Used,64982.02,X5,7,Upper Mid,Very High
1119,Tesla,2015,0.0,Electric,Automatic,238217.0,Used,46094.56,Model X,11,Mid,Very High
1120,Toyota,2018,0.0,Electric,Automatic,280027.0,Used,29259.73,Camry,8,Mid,Very High
1121,Toyota,2014,4.5,Hybrid,Manual,29782.0,Used,89019.71,Camry,12,Premium,Low
1122,Tesla,2017,0.0,Electric,Automatic,148051.0,Used,15692.68,Model X,9,Budget,High
1123,Mercedes,2010,0.0,Electric,Automatic,295890.0,Used,69575.35,E-Class,16,Upper Mid,Very High
1126,BMW,2021,4.7,Petrol,Automatic,56.0,New,33444.21,X3,5,Mid,Low
1127,Toyota,2016,0.0,Electric,Automatic,293601.0,Used,35708.31,Prius,10,Mid,Very High
1128,Toyota,2004,1.9,Petrol,Automatic,132773.0,Used,29737.34,Prius,22,Mid,High
1129,Audi,2011,1.1,Diesel,Automatic,187453.0,Used,76515.33,A3,15,Premium,High
1130,BMW,2010,0.0,Electric,Automatic,181510.0,Used,39743.01,X3,16,Mid,High
1131,Toyota,2014,3.2,Diesel,Manual,80636.0,Like New,74003.92,RAV4,12,Upper Mid,Medium
1133,Honda,2000,5.2,Diesel,Automatic,20505.0,Like New,56988.37,Accord,26,Upper Mid,Low
1134,Ford,2019,2.0,Hybrid,Automatic,33525.0,Used,56612.31,Focus,7,Upper Mid,Low
1135,Toyota,2015,0.0,Electric,Automatic,211474.0,Used,97705.95,RAV4,11,Premium,Very High
1136,Audi,2001,5.8,Hybrid,Manual,96008.0,Like New,39870.93,A4,25,Mid,Medium
1137,Honda,2001,1.5,Hybrid,Manual,44348.0,Used,24729.99,Accord,25,Budget,Low
1138,Tesla,2017,0.0,Electric,Automatic,202259.0,Used,91620.23,Model 3,9,Premium,Very High
1139,BMW,2007,3.9,Diesel,Automatic,269417.0,Used,21609.73,5 Series,19,Budget,Very High
1140,Tesla,2023,0.0,Electric,Automatic,206641.0,Used,84270.17,Model 3,3,Premium,Very High
1141,Mercedes,2014,0.0,Electric,Automatic,134607.0,Used,19270.42,C-Class,12,Budget,High
1142,Honda,2006,0.0,Electric,Automatic,214096.0,Used,67578.81,Accord,20,Upper Mid,Very High
1143,Tesla,2017,0.0,Electric,Automatic,107157.0,Like New,19301.38,Model 3,9,Budget,High
1144,Toyota,2008,0.0,Electric,Automatic,908.0,Like New,92693.15,Prius,18,Premium,Low
1145,BMW,2019,0.0,Electric,Automatic,252299.0,Used,58675.79,X5,7,Upper Mid,Very High
1146,Ford,2000,2.2,Hybrid,Manual,201225.0,Used,36281.01,Mustang,26,Mid,Very High
1147,Honda,2007,4.2,Hybrid,Manual,108352.0,Like New,18330.66,Accord,19,Budget,High
1148,Toyota,2022,5.1,Diesel,Automatic,95967.0,Like New,40263.26,Camry,4,Mid,Medium
1149,Audi,2022,0.0,Electric,Automatic,35079.0,Used,71976.9,A4,4,Upper Mid,Low
1150,Mercedes,2002,3.5,Hybrid,Automatic,212628.0,Used,41570.33,GLC,24,Mid,Very High
1151,BMW,2003,4.4,Petrol,Manual,111889.0,Like New,28378.94,X5,23,Mid,High
1152,Honda,2014,0.0,Electric,Automatic,262063.0,Used,59853.9,CR-V,12,Upper Mid,Very High
1153,Honda,2005,2.5,Petrol,Automatic,46105.0,Used,44693.08,Fit,21,Mid,Low
1154,Ford,2014,4.1,Diesel,Manual,132957.0,Like New,20751.59,Fiesta,12,Budget,High
1155,Ford,2020,0.0,Electric,Automatic,1049.0,Used,19628.86,Mustang,6,Budget,Low
1156,Audi,2002,5.0,Diesel,Automatic,53281.0,Used,72208.89,Q7,24,Upper Mid,Medium
1157,Mercedes,2020,3.9,Diesel,Manual,66697.0,Like New,97593.83,C-Class,6,Premium,Medium
1158,Audi,2020,4.7,Diesel,Manual,36534.0,Used,27143.94,Q7,6,Mid,Low
1159,Toyota,2013,2.8,Diesel,Manual,93034.0,Used,78449.12,Prius,13,Premium,Medium
1160,Toyota,2019,4.2,Diesel,Automatic,58097.0,Used,13322.64,Camry,7,Budget,Medium
1161,Audi,2013,0.0,Electric,Automatic,184885.0,Used,41249.71,Q7,13,Mid,High
1162,Mercedes,2003,1.9,Petrol,Manual,287181.0,Used,53135.37,GLC,23,Upper Mid,Very High
1163,Audi,2011,0.0,Electric,Automatic,27278.0,Like New,30530.96,Q7,15,Mid,Low
1164,Mercedes,2016,0.0,Electric,Automatic,139344.0,Like New,55309.95,C-Class,10,Upper Mid,High
1165,Mercedes,2006,0.0,Electric,Automatic,73277.0,Used,88848.37,C-Class,20,Premium,Medium
1166,Tesla,2017,0.0,Electric,Automatic,4694.0,Used,94721.61,Model 3,9,Premium,Low
1167,BMW,2002,1.1,Hybrid,Manual,58150.0,Like New,14552.91,3 Series,24,Budget,Medium
1168,Mercedes,2012,0.0,Electric,Automatic,67470.0,Used,30825.36,GLA,14,Mid,Medium
1169,Ford,2014,1.3,Petrol,Manual,21556.0,Used,98017.72,Explorer,12,Premium,Low
1170,Mercedes,2017,0.0,Electric,Automatic,195543.0,Used,30689.75,GLC,9,Mid,High
1171,Mercedes,2018,4.5,Diesel,Automatic,49086.0,Used,70807.2,C-Class,8,Upper Mid,Low
1172,Mercedes,2000,2.7,Hybrid,Automatic,149979.0,Like New,29078.1,E-Class,26,Mid,High
1173,Tesla,2017,0.0,Electric,Automatic,248399.0,Used,38854.73,Model 3,9,Mid,Very High
1174,Tesla,2022,0.0,Electric,Automatic,179559.0,Used,23171.5,Model S,4,Budget,High
1175,Toyota,2001,0.0,Electric,Automatic,99468.0,Like New,86348.52,Camry,25,Premium,Medium
1177,Ford,2013,3.1,Petrol,Automatic,68602.0,Used,33206.69,Focus,13,Mid,Medium
1178,Ford,2005,5.7,Diesel,Manual,2460.0,Like New,83241.03,Mustang,21,Premium,Low
1179,Tesla,2013,0.0,Electric,Automatic,72356.0,Used,39032.96,Model S,13,Mid,Medium
1181,BMW,2020,0.0,Electric,Automatic,16191.0,Used,77017.26,X5,6,Premium,Low
1182,Tesla,2012,0.0,Electric,Automatic,84631.0,Used,61662.39,Model S,14,Upper Mid,Medium
1183,Mercedes,2002,2.9,Diesel,Manual,245702.0,Used,31066.33,E-Class,24,Mid,Very High
1184,Honda,2018,1.3,Petrol,Manual,272673.0,Used,29034.98,Fit,8,Mid,Very High
1185,BMW,2013,2.7,Hybrid,Automatic,32175.0,Used,97684.22,3 Series,13,Premium,Low
1186,BMW,2019,3.5,Hybrid,Automatic,279819.0,Used,86937.6,5 Series,7,Premium,Very High
1187,Ford,2016,1.8,Hybrid,Manual,157048.0,Used,81930.84,Focus,10,Premium,High
1189,Tesla,2023,0.0,Electric,Automatic,62821.0,Like New,76742.79,Model Y,3,Premium,Medium
1190,Mercedes,2013,0.0,Electric,Automatic,12204.0,Used,25381.32,C-Class,13,Mid,Low
1191,Mercedes,2005,2.8,Petrol,Manual,269538.0,Used,97851.95,GLA,21,Premium,Very High
1192,Toyota,2022,3.0,Petrol,Manual,246464.0,Used,9948.47,RAV4,4,Budget,Very High
1193,Mercedes,2021,1.6,Hybrid,Manual,33593.0,Used,38453.16,E-Class,5,Mid,Low
1194,Mercedes,2015,5.4,Hybrid,Automatic,208260.0,Used,45721.54,GLC,11,Mid,Very High
1195,Ford,2018,3.1,Diesel,Automatic,115064.0,Used,83299.28,Mustang,8,Premium,High
1196,Mercedes,2013,2.9,Hybrid,Manual,53365.0,Used,77791.17,E-Class,13,Premium,Medium
1198,Honda,2002,3.2,Petrol,Manual,220511.0,Used,58728.23,CR-V,24,Upper Mid,Very High
1199,Tesla,2015,0.0,Electric,Automatic,206971.0,Used,84381.54,Model X,11,Premium,Very High
1200,Ford,2018,0.0,Electric,Automatic,103700.0,Like New,6728.96,Mustang,8,Budget,High
1201,Honda,2008,5.1,Petrol,Automatic,68247.0,Used,81206.92,Accord,18,Premium,Medium
1202,Ford,2019,5.7,Petrol,Automatic,182631.0,Used,94955.12,Fiesta,7,Premium,High
1203,Audi,2012,4.2,Diesel,Automatic,156270.0,Used,8046.13,A3,14,Budget,High
1204,BMW,2006,5.8,Diesel,Automatic,153560.0,Used,9330.19,X3,20,Budget,High
1205,Audi,2013,1.8,Petrol,Automatic,169587.0,Used,37728.83,A3,13,Mid,High
1206,Mercedes,2008,3.4,Hybrid,Manual,290042.0,Used,13338.11,C-Class,18,Budget,Very High
1207,Honda,2022,0.0,Electric,Automatic,181142.0,Used,50531.23,CR-V,4,Upper Mid,High
1208,Mercedes,2018,3.9,Petrol,Automatic,62613.0,Like New,74227.52,GLC,8,Upper Mid,Medium
1209,BMW,2014,3.0,Hybrid,Automatic,96707.0,Used,58855.43,5 Series,12,Upper Mid,Medium
1210,Ford,2019,2.7,Petrol,Automatic,47003.0,Used,23661.03,Mustang,7,Budget,Low
1211,BMW,2013,0.0,Electric,Automatic,48478.0,Used,67207.07,X5,13,Upper Mid,Low
1212,Toyota,2023,0.0,Electric,Automatic,59030.0,Used,70061.18,RAV4,3,Upper Mid,Medium
1213,BMW,2005,1.8,Diesel,Manual,184133.0,Used,93582.37,3 Series,21,Premium,High
1214,Toyota,2020,4.7,Diesel,Manual,145921.0,Like New,18945.71,RAV4,6,Budget,High
1215,BMW,2003,2.0,Diesel,Automatic,246160.0,Used,70771.94,5 Series,23,Upper Mid,Very High
1216,Tesla,2017,0.0,Electric,Automatic,267589.0,Used,91585.59,Model 3,9,Premium,Very High
1217,Toyota,2016,0.0,Electric,Automatic,149112.0,Used,52648.59,RAV4,10,Upper Mid,High
1218,Honda,2008,4.0,Hybrid,Automatic,262390.0,Used,39370.97,CR-V,18,Mid,Very High
1219,Mercedes,2000,5.4,Hybrid,Manual,31153.0,Used,21221.2,C-Class,26,Budget,Low
1220,Mercedes,2023,3.9,Hybrid,Automatic,267356.0,Used,87344.75,GLC,3,Premium,Very High
1221,Audi,2019,2.7,Petrol,Manual,134411.0,Used,42453.41,A3,7,Mid,High
1223,Ford,2010,3.7,Diesel,Automatic,296751.0,Used,85537.04,Fiesta,16,Premium,Very High
1225,BMW,2002,0.0,Electric,Automatic,104509.0,Used,59521.86,X5,24,Upper Mid,High
1226,Audi,2008,5.5,Petrol,Manual,135467.0,Used,7581.53,Q5,18,Budget,High
1227,Ford,2013,3.0,Petrol,Manual,127378.0,Like New,30006.03,Explorer,13,Mid,High
1228,Ford,2008,2.5,Hybrid,Automatic,87687.0,Used,72475.92,Fiesta,18,Upper Mid,Medium
1229,Toyota,2003,0.0,Electric,Automatic,102652.0,Used,69401.54,Prius,23,Upper Mid,High
1230,Mercedes,2003,1.8,Diesel,Automatic,55773.0,Used,38570.1,C-Class,23,Mid,Medium
1231,Honda,2007,3.2,Hybrid,Manual,202668.0,Used,81817.76,Accord,19,Premium,Very High
